candidato,tweet
bolsonaro,"- Boa noite a todos! 👍.

obs: autor desconhecido. https://t.co/9vZHuNF45H"
bolsonaro,"- Das duas uma, ou a esquerda repentinamente se arrependeu de suas ameaças crônicas à nossa democracia, como os esquemas de corrupção, os ataques à propriedade privada e a promoção de atos violentos, ou trata-se de uma jogada eleitoral desesperada. O golpe tá aí, cai quem quer. https://t.co/lm8oatJXPP"
bolsonaro,"- O Brasil já tem sua carta pela democracia: a Constituição. Essa é a única carta que importa na garantia do estado democrático de direito, mas foi justamente ela que foi atacada pelos que agora promovem um texto paralelo que, para efeitos legais, vale menos que papel higiênico."
bolsonaro,"- Do contrário, assinar uma carta pela democracia enquanto apoia regimes que a desprezam e atacam os seus pilares tem a mesma relevância que uma carta contra as drogas assinada pelo Zé Pequeno, ou um manifesto em defesa das mulheres assinado pelo Maníaco do Parque."
bolsonaro,"- Acredito que a ""carta pela democracia"", que foi lida na micareta do PT, teve algumas de suas páginas rasgadas, principalmente nas partes em que deveriam repudiar o apoio, inclusive financeiro, a ditaduras como Cuba, Nicarágua e Venezuela, bem como o controle da mídia/internet."
bolsonaro,-Pronunciamento à nação (11/08/2022) PR Jair Bolsonaro. https://t.co/d8i69uus01
bolsonaro,"- A redução representa queda de R$ 0,22 por litro.
- O presente mês acumula redução de R$ 0,42 por litro de diesel.
- Já estamos entre os países com o menor preço médio de combustíveis do mundo, no cenário atual."
bolsonaro,"- Hoje, aconteceu um ato muito importante em prol do Brasil e de grande relevância para o povo brasileiro: a Petrobrás reduziu, mais uma vez, o preço do diesel."
bolsonaro,"- Graças à política constante de diminuição de impostos do Governo Federal iniciada em 2019 e redução do ICMS dos combustíveis, energia elétrica, telefonia celular e internet, mesmo contra a vontade do PT e de seus parlamentares."
bolsonaro,"- O Índice de Preços ao Consumidor Amplo, o IPCA, apresentou uma retração de 0,68% no mês de julho, segundo dados divulgados nesta semana.

- É a menor taxa mensal já registrada desde o início da série histórica em 1980 - Instituto Brasileiro de Geografia e Estatística (IBGE)."
bolsonaro,"- Brasília, DF, 10/agosto.
- Confederação Nacional da Agricultura.
- Término do evento. https://t.co/YSyL2m7eL0"
bolsonaro,"- Após intensa negociação com o Paraguai, foi aprovada a redução de 8,2% da tarifa utilizada na comercialização da energia de Itaipu Binacional, a primeira em quase 15 anos, que reduzirá custos de energia, produtos e serviços, beneficiando a região e, consequentemente, o Brasil!"
bolsonaro,"- Valeu pelo apoio e divulgação. E não se preocupe, por mais que você já tenha me associado a coisas abomináveis como nazismo, racismo e genocídio, não tenho nada contra você. Quem deve estar chateado é o Ladrão, por você ter se limpado com a toalha dele Kkkkkk. Forte abraço! 👍. https://t.co/Lw5NqrTsHC"
bolsonaro,"- Só os investimentos já garantidos nos últimos dois anos beneficiam cerca de 20 milhões de pessoas em todo o país. Além de qualidade de vida e dignidade para os brasileiros, o Marco do Saneamento também deverá gerar economia de R$ 1,45 BILHÃO nos custos anuais com saúde."
bolsonaro,"- Acertou, Bruno! O esgoto só aumenta... graças ao Marco do Saneamento que sancionamos em 2020, que elevou os investimentos de R$ 4,5 para 50 BILHÕES/ano e que finalmente tornará realidade a universalização do saneamento básico no Brasil. Fico feliz que tenha reconhecido isso. https://t.co/riB2tqdRBW"
bolsonaro,"- Entenda por que a conclusão da ponte Abunã é preocupante... para os balseiros.

- Entenda por que a conclusão da Transposição do Rio São Francisco preocupa... caminhões-pipa.

- Entenda por que apreensões recordes de drogas e bens do crime organizado preocupa... traficantes."
bolsonaro,"- Após registrarmos a maior queda de preços em quase MEIO SÉCULO no país, os que me atacavam por conta da inflação gerada pelo fecha tudo e pela guerra agora alertam para o risco de baixarmos o índice. Não adianta, se zerássemos os assaltos, lamentariam o desemprego dos bandidos. https://t.co/c7EVUACZgG"
bolsonaro,https://t.co/po7r8q2nLi
bolsonaro,"- Preservação ao meio ambiente, empregos diretos e indiretos e desenvolvimento regional."
bolsonaro,"- Esses trilhos são um importante avanço para a infraestrutura do Brasil, pois conectarão o futuro porto de Ilhéus, no litoral baiano, a Figueirópolis, no Tocantins, cidade em que a FIOL se ligará à Ferrovia Norte Sul."
bolsonaro,"- A Segunda etapa da Ferrovia de Integração Oeste-Leste (FIOL), que conecta as cidades de Caetité/BA a Barreiras/BA, alcançou 159 km de trilhos lançados em grade. https://t.co/zuP9rrhvpX"
bolsonaro,- Ultrapassamos Beonce. Obrigado a todos! 👍. https://t.co/6rUCl6akW8
bolsonaro,- Espectadores*. 👍. Um forte abraço a todos!
bolsonaro,"- Aos quase 600 mil expectadores que nos aguentaram por mais de 5 horas ininterruptas, o meu muito obrigado pela audiência e, principalmente, pela paciência! Kkkk. Um bate papo com muita informação, descontração, embates, bom humor e seriedade. Boa noite a todos! https://t.co/PjMzrZmcWC"
bolsonaro,"Acompanhe, no horário, ao vivo, pelo Canal do Flow Podcast: https://t.co/eZTLTeqVEU https://t.co/mMHJnptC7M"
bolsonaro,- Entre os planos aplicados pela atual gestão também está a carteira de desestatização classificada como a maior do mundo.
bolsonaro,"- Recentemente priorizando o saneamento básico e infraestrutura, o BNDES anunciou também pareceria com o Sebrae para criar um fundo garantidor voltado para empreendedores individuais, além de micros e pequenos empresários."
bolsonaro,"- Longe do PT,  BNDES que patrocinava obras em ditaduras socialistas deixando de fora investimentos no 🇧🇷 além de outras movimentações sombrias, hoje o órgão recebeu a premiação de “transformação bancária” da América Latina do Euromoney Awards for Excellence em 2022."
bolsonaro,"- Também, a ampliação do Teto do financiamento para o curso de medicina foi aumentado em mais de 20%, em 2022, sendo mais uma novidade aos estudantes da área de saúde.
 
- Implemento de 22,8% passando do atual valor, R$ 42.983,70, para R$ 52.805,66."
bolsonaro,"- Oferta de bolsas do Prouni para Medicina é 40% maior do que em 2021.

- Esse número só é possível devido as alterações no Programa pela nova lei sancionada pelo Governo Federal. https://t.co/sTl5oeu3kW"
bolsonaro,https://t.co/vZai5NvfnB
bolsonaro,https://t.co/0EaVIJ0DoJ
bolsonaro,- A verdade sobre a transposição do Rio São Francisco. https://t.co/Pumokvzc51
bolsonaro,- Informações atualizadas em nosso GETTR: https://t.co/rVeSExaSVV https://t.co/LQ3mfxV27X
bolsonaro,"- Um velho amor...
- Morram de ciúmes...
- Gota Serena kkkkk 👍 https://t.co/42xVorsueu"
bolsonaro,"- Hoje, em Recife / Pernambuco (06/08/2022). 🇧🇷 https://t.co/h6fA2MpSvr"
bolsonaro,https://t.co/sfYTzKc9IP
bolsonaro,"- Fora as ações já realizados desde 2019, privatizações e concessões devem atrair R$ 3 trilhões em 10 anos.

- Brasil deve receber R$ 203 bilhões de investimentos no próximo ano com projetos que estão sendo implementados.

. Infraestrutura, empregos e desenvolvimento."
bolsonaro,- Montes Claros / Minas Gerais (05/08/2022) https://t.co/QOmuY4XLIR
bolsonaro,- Montes Claros / Minas Gerais (05/08/2022) https://t.co/tYUmZOzc20
bolsonaro,"- No fim das contas, as divergências pouca diferença fazem na hora de nossa partida para perto de Deus. O que fica são as nossas obras, e Jô Soares deixa para o Brasil um exemplo de postura, elegância e bom humor, e, por isso, tem o meu respeito."
bolsonaro,"- Jô sempre fez bom uso do seu direito de livre expressão. Por muitas vezes teceu duras críticas contra mim, inclusive. Mas foi por viver num país livre, não em um regime autoritário, que ele pode exercê-lo integralmente. Essa é a beleza da democracia."
bolsonaro,"- Independentemente de preferências ideológicas, Jô Soares foi uma grande personalidade brasileira que conquistou a todos com seu modo cômico de discutir assuntos profundos. Que Deus conforte a família e o acolha com a cordialidade que o próprio Jô recebia a todos."
bolsonaro,"- A operação representa mais de R$ 20 milhões de prejuízo ao tráfico de drogas, vidas e famílias salvas deste mau.

- A droga tinha como destino o porto de Hamburgo, na Alemanha."
bolsonaro,"- Mesmo que a Polícia esteja impedida de realizar certas operações, os recordes de apreensões de drogas não param de ser batidos.

- A PF apreendeu 605kg de cocaína no Porto de Santos."
bolsonaro,"- Soube que o PT agora reza o Pai Nosso e usa bandeiras do Brasil em seus eventos. É um bom começo. Só falta parar de defender aborto, drogas, ideologia de gênero, desencarceramento, controle da mídia/internet, ladrões de celular, financiamento de ditaduras e diálogos cabulosos."
bolsonaro,"- Sancionamos, hoje, a lei que estabelece o piso salarial para profissionais de Enfermagem. Além do trabalho exaustivo, por vezes, são eles, depois de Deus, a nossa maior companhia na solidão da enfermidade. É um grande passo para que alcancem o lugar de destaque que merecem. https://t.co/3wrbk55srf"
bolsonaro,"- Contra narrativas, os fatos! https://t.co/0LeZLVS9Mi"
bolsonaro,-Live assuntos da semana (04/08/2022) / PR Jair Bolsonaro. https://t.co/V84wqdWPIZ
bolsonaro,https://t.co/J2Gm7V6BFD
bolsonaro,"- Petrobras anuncia redução do preço de venda do diesel para as distribuidoras de R$ 5,61 para R$ 5,41 por litro a partir de amanhã, 05/08. 

- A redução representa queda de R$ 0,20 por litro."
bolsonaro,"- Ministro Paulo Guedes: Não prestem atenção em narrativas, prestem atenção nos fatos! https://t.co/c44D78KmJB"
bolsonaro,"- Com saudades do ladrão e disposta a jogar fora a sua própria liberdade em troca do que todos sabem, parte da imprensa tornou-se incapaz de divulgar avanços do Brasil sem minimizá-los. Apesar dessa lamentável postura, seguiremos defendendo a sua liberdade e independência. https://t.co/9OU2THfhiR"
bolsonaro,"- CEARÁ: Riacho Seco, 31/07/22: antes era só promessa e hoje é realidade! https://t.co/nZ2UQfCSJq"
bolsonaro,"- Boa sorte a quem acredita que essas são as pautas mais importantes para um povo. Meu compromisso é o de seguir reduzindo a violência, criando um ambiente propício à geração de empregos, acelerando o crescimento da nossa economia e defendendo os valores sagrados da nossa pátria."
bolsonaro,"- No Brasil, a esquerda também parece obcecada em destruir nossos símbolos nacionais. Na verdade, essa é apenas mais uma forma de dividir o país, desrespeitando a sua cultura e suas tradições. Respeito se conquista com caráter, com trabalho, com valores, não com essas baboseiras."
bolsonaro,"- Lamento a oficialização do uso da ""linguagem neutra"" pela Argentina. No que isso ajuda o seu povo? A única mudança provocada é que agora há ""desabastecimente"", ""pobreze"" e ""desempregue"". Que Deus proteja os nossos irmãos argentinos e os ajude a sair dessa difícil situação."
bolsonaro,- Entrevista ao vivo SBT Brasil (02/08/2022). https://t.co/laiUhhw27j
bolsonaro,"- Hoje, por volta das 20:10, entrarei ao vivo para uma exclusiva no SBT Brasil.
- Quem puder, peço que nos acompanhe.
- Às 21:30, também no SBT, Flamengo e Corinthians pela Libertadores da América."
bolsonaro,https://t.co/usmdF5pFcr
bolsonaro,- Entrevista Rádio Guaíba / RS (02/08/2022). https://t.co/84FzJWtWWl
bolsonaro,".Destaque para Transportes (-2,88% para -4,81%), puxada por gasolina (-8,61% para -14,24%). Educação, Leitura e Recreação (-1,31% para -4,06%), Habitação (-0,37% para -0,70%), Alimentação (1,50% para 1,34%) e Vestuário (0,59% para 0,47%) foram os  grupos a registrar desaceleração"
bolsonaro,"- O mercado esperava uma DEFLAÇÃO de -0,76% no Índice de Preço ao Consumidor- Semanal  (IPC-S). O resultado foi uma DEFLAÇÃO de -1,19%. 🇧🇷"
bolsonaro,"- Também poderia citar a isenção de pedágios para motos, ou o zeramento dos impostos federais sobre combustíveis e a histórica redução dos ICMS estaduais, que colocaram o preço da gasolina abaixo da média de 167 países, mas, como você já está paquerando o ladrão, um forte abraço!"
bolsonaro,"- Com essas ações, por exemplo, hoje é possível negociar um veículo diretamente pelo celular sem burocracias de cartórios, que tanto atrapalham a vida dos brasileiros. Ficou mais simples do que a reunião da sua turma pra fazer uma piada que não ofenda ninguém, a não ser cristãos."
bolsonaro,"- Além disso, muitas outras medidas promovidas nos últimos anos levaram alívio para homens e mulheres que dirigem, independente de suas situações amorosas. A validade da CNH, por exemplo, passou de 5 para 10 anos, economizando o precioso tempo, a energia e o dinheiro das pessoas."
bolsonaro,"- No caso dos carros, a redução foi ampliada de 18% (ato anterior) para 24,75%. A medida contempla ainda itens como motos, bikes, TVs, celulares, computadores, etc. Até tablets terão redução (não se ofenda e nem ache que estou tentando te diminuir, não é nada pessoal kkkkkkkk)."
bolsonaro,"- Boa piada, Tablet👍. Falando em carro,  publicamos nosso decreto que reduz o IPI (IMPOSTO) sobre mais de 4000 itens, incluindo automóveis. O bom dessa medida, é que ela não contempla apenas aqueles que você diz me apoiarem, mas a todos, inclusive os cornos com a sua ideologia. https://t.co/BTGQSD6FJK"
bolsonaro,https://t.co/pdyHNcpBXz
bolsonaro,https://t.co/8c9OtbQkeq
bolsonaro,https://t.co/4MG5WcKSlp
bolsonaro,"-O novo ato reduz a alíquota do IPI para carros, que passa de 18% para 24,75%.

-A iniciativa traz mais reflexos positivos no Produto Interno Bruto (PIB), com a redução do custo Brasil, ampliação da competitividade da indústria, com menos impostos, aumento da produção e empregos."
bolsonaro,"-Governo Federal publica novo decreto para redução de 35% do IPI, valendo para mais de 4000 produtos produzidos no 🇧🇷

-Etrodomésticos, carros, motocicletas, bicicletas, TVs, celulares, aparelhos de ar-condicionado, equipamentos de ginástica, calçados e computadores, por exemplo."
bolsonaro,- Atualização diária realizada com mais informações em nosso canal no Telegram: https://t.co/O8KTejUGuL https://t.co/OZL48sibv0
bolsonaro,"TRANSPOSIÇÃO DO RIO SÃO FRANCISCO: Mais exemplos surgindo do Sertão Nordestino ganhando vida, produção e renda ao agricultor. https://t.co/IBVoKGAuRq"
bolsonaro,"- A empresa já havia registrado em 2021 o maior volume da história, movimentando 64 bilhões de TKU. O resultado foi impulsionado pelo fluxo de MT, onde cresceu 3,7%, transportando 20 milhões de ton úteis.

- Empregos, menos custos, crescimento do país e logística de transporte."
bolsonaro,"- O modelo representa aumento de aproximadamente 50% de capacidade em relação aos trens que circulavam com 80 vagões. Com 11.500 ton úteis a bordo de cada composição, a operação registrou volume mensal histórico com + de 5,5 bi de TKU (ton/Km útil) movimentadas na Operação Norte."
bolsonaro,"- Trens com 120 vagões e 2,2 kms de extensão começam a operar no 🇧🇷.

- Aumento da capacidade e a eficiência das operações no principal corredor do agronegócio brasileiro — que conecta o município de Rondonópolis (MT) até o Porto de Santos. https://t.co/Cvc7Koesg5"
bolsonaro,- Goiânia / GO (29/07/2022) https://t.co/PBS0xIUuWd
bolsonaro,- Transposição do Rio São Francisco transformando a vida do Paraibano (São José de Piranhas) / julho de 2022. https://t.co/ccReoUNLLo
bolsonaro,"- A região interessa, inclusive, ao crime organizado, que enxerga em localidades onde o Estado tem dificuldade para penetrar uma ocasião para o roubo e o tráfico de drogas. Asfaltar a BR319 não é somente uma questão de infraestrutura, mas de soberania nacional e combate ao crime."
bolsonaro,"- Muitos grupos internacionais incentivaram esse descaso na região. Interessa a muitos que a Amazônia, com os mais de 20 milhões de brasileiros que nela vivem, seja uma região isolada do resto do nosso Brasil."
bolsonaro,"- Os brasileiros já haviam se acostumado com carros e caminhões atolando na BR319, que liga Porto Velho-RO a Manaus-AM. Esse tempo, felizmente, está chegando ao fim. O IBAMA deu licença prévia à nossa iniciativa de asfaltar os 405 km restantes da rodovia, abandonados há 30 anos! https://t.co/EmiNQUS5Mm"
bolsonaro,"- Se eu defender menos transparência nas eleições, financiar ditaduras comunistas na América Latina, manter diálogos cabulosos com o narcotráfico e tentar controlar a mídia, serei chamado de democrata? Ou na verdade isso não depende do que se diz, mas de que lado você está?"
bolsonaro,"- CARTA DE MANIFESTO EM FAVOR DA DEMOCRACIA

""Por meio desta, manifesto que sou a favor da democracia.""

Assinado: Jair Messias Bolsonaro, Presidente da República Federativa do Brasil."
bolsonaro,"- Obs: Não sei como os tiktoks fazem isso, mas agradeço mesmo assim pela audiência.

. Nosso canal no TikTok: https://t.co/7FAs07csQE https://t.co/F9TcbQspyr"
bolsonaro,"- 28/07, dia do Agricultor. Nossa consideração àqueles que trabalham pesado para colocar comida na mesa dos brasileiros, que não param nem em tempos de crise, que vêm nos ajudando a alimentar o mundo e a recuperar nossa economia. O Brasil deve muito a vocês!"
bolsonaro,-Live semanal (28/07/2022) PR Jair Bolsonaro. https://t.co/iBfZ06phgT
bolsonaro,"- Em outras palavras, nós recebemos uma terra arrasada pelo descondenado e seus capangas e transformamos em adubo todos os cocôs que fizeram. Por isso as estatais que davam prejuízo hoje dão lucro, as obras que foram abandonadas são concluídas e só o Brasil está em uma crescente."
bolsonaro,"- É por isso que chegamos a mais um mês com saldo positivo (+278 mil novos postos de trabalho em Junho, segundo o CAGED) e mais de 1 milhão e 334 mil empregos gerados somente em 2022. Por isso que pela 1a vez desde a recessão causada pelo PT o desemprego está abaixo de 2 dígitos."
bolsonaro,"- Assim como um agricultor não gera os frutos, mas cuida do solo para que seja fértil e produtivo, um Presidente não cria empregos, mas trabalha para tornar o ambiente fértil e favorável para a iniciativa privada, que é quem realmente gera. É exatamente isso que estamos fazendo."
bolsonaro,https://t.co/3hN8dCMyZH https://t.co/7Wav9O9cgW
bolsonaro,"- Com mais de 370 mil títulos de terra entregues desde 2019, alcançando patamar histórico, os trabalhadores passam não somente a ter seu pedaço de terra para produzir, mas incentivos do Governo Federal para aumento de renda."
bolsonaro,"- Em contrapartida os produtores assumem obrigações como assegurar preços mínimos, capacitação e assistência técnica aos agricultores familiares."
bolsonaro,- AGRICULTURA FAMILIAR: Selo é dado aos produtores de biodiesel do Brasil que compram matéria-prima dos agricultores familiares e garante redução em alíquotas de impostos.
bolsonaro,"- By the way, what do you think about the hitting coal market in Europe? And what about Greta Timberlake, do you know what she has been up to lately and what she has to say about it? If I was hosting a barbecue in my house, I'm sure she would be yelling ""How dare you?""."
bolsonaro,"- If its within your reach, we would love to see you stop spreading missinformation. In the recent past, you used a 2003 image to talk about the Amazon wildfires allegedly happening  in 2019 and was exposed, but I have forgiven you. So please go and sin no more."
bolsonaro,"- It's also clear that you don't know that my government announced a new commitment to eradicate illegal deforestation by 2028, and not by 2030 as most countries. Or maybe you do know that, but for some reason pretend to be ignorant. I hope you not getting too much for this role."
bolsonaro,"- It's clear that everyone who attacks Brazil and its sovereignty for the sake of virtue signaling doesn't have a clue about the matter. They don't know, for instance, that we preserve more than 80% of our native vegetation or that we have the cleanest energy among G20 nations."
bolsonaro,"- Actually, in my government average deforestation is way lower than it was in the past, when the crook turned candidate that your Brazilian buddy supports was in power."
bolsonaro,"- But don't worry, Leo, unlike the places you are pretending not to see by brilliantly playing the role of a blind man, Brazil is and will carry on being the nation that most preserves. You can carry on playing with your Hollywood star toys as we do our job."
bolsonaro,"- Between us, it's weird to see a dude who pretends to love the Planet paying more attention to Brazil than to the fires harming Europe and his own country. One may wonder if you're obsessed with my country (or its resources) or if you just believe Brazil is the only one on Earth"
bolsonaro,"- You again, Leo? This way, you will become my best electoral cable, as we say in Brazil! I could tell you, again, to give up your yacht before lecturing the world, but I know progressives: you want to change the entire world but never yourselves, so I will let you off the hook. https://t.co/FxCnqhFv6D"
bolsonaro,- Parabéns a todos os motociclistas e entusiastas do Brasil pelo seu dia. Moto é uma forma de expressão da liberdade sobre duas rodas. 🇧🇷 https://t.co/h2LIemC97k
bolsonaro,"- Em 2019 as restrições já haviam sido mitigadas, com uma cota que nos permitia exportar 3.5 milhões de toneladas sem taxas adicionais, e agora medidas de proteção comercial foram retiradas, possibilitando o fortalecimento da siderurgia nacional, que exporta mais de US$7 bilhões."
bolsonaro,"- A decisão foi tomada cerca de um mês após nossa primeira reunião bilateral com o Preside Joe Biden, quando o assunto foi amplamente discutido. Com a nova regra, os EUA deixarão de cobrar taxas adicionais de até 46% na importação dos produtos de aco laminado a frio."
bolsonaro,"- Em mais uma demonstração de que a narrativa sobre o isolamento internacional do Brasil é falsa, os EUA anunciaram a revogação de medidas restritivas contra a importação do aço brasileiro. A revogação é exclusiva para o Brasil e as restrições seguirão valendo para outros países."
bolsonaro,"- É com esse espírito que aceitamos a missão de seguir lutando e trabalhando, para cada vez mais transformar em realidade o que diziam ser impossível, e mostrar ao mundo que este país é capaz, sim, de se tornar uma grande potência, à altura daquilo que nosso povo sempre sonhou! https://t.co/EFPeLKqmf9"
bolsonaro,"- Sabemos que os últimos anos foram cansativos, que muitos, bombardeados com narrativas e perseguições, perderam a esperança, se entregando à falsa ideia de que não vale a pena lutar, mas como disse Martin Luther King: ""para que o mal triunfe, basta que os bons não façam nada""."
lula,"Boa noite e até amanhã!

📸: @ricardostuckert https://t.co/AZa1avhWTS"
lula,"Estamos de volta. Já com muito trabalho para fazer.

🎥: @ricardostuckert https://t.co/sbxRf1IVI1"
lula,"Um país que tem um povo como o povo brasileiro não deve ter medo de nada. Agradeço pela oportunidade de mais uma vez governar o Brasil. Vamos juntos cuidar do país!

🎥: @ricardostuckert https://t.co/CEb2Ncvytf"
lula,"Desejo um ótimo trabalho ao vice-presidente @geraldoalckmin como ministro do Desenvolvimento, Indústria, Comércio e Serviços. Temos um grande trabalho pela frente para melhorar o Brasil!

📸: @ricardostuckert https://t.co/xMbN2vYtV4"
lula,"Posse do vice-presidente, Geraldo Alckmin, como ministro da Indústria e ComércioExterior https://t.co/WYSYR9Nity"
lula,"Primeira reunião no Palácio do Planalto, com ministro das Relações Institucionais, @padilhando. 

📸: @ricardostuckert https://t.co/PpDSFkONNc"
lula,Confira a agenda do dia 4 de janeiro do presidente da República. #EquipeLula  https://t.co/s578XbxUsU
lula,"Hoje ao longo do dia terei reuniões no Palácio do Planalto com ministros do nosso governo. No final da manhã, também participo da cerimônia de posse como ministro do nosso vice-presidente @geraldoalckmin. Muito trabalho a fazer. Vamos em frente! Bom dia a todos."
lula,"Estive hoje com o presidente do Timor Leste e Nobel da Paz @JoseRamosHorta1. Pude agradecer por sua vinda ao Brasil para a posse e manifestar nosso desejo de retomar a cooperação e trocas de conhecimento entre nossos países. 🇧🇷🇹🇱

📸: Cláudio Kbene https://t.co/wJNJrE71Bq"
lula,"A morte de Pelé é uma perda irreparável para o Brasil. Estive hoje na Vila Belmiro para me despedir do nosso rei da bola, como presidente da República, mas também como cidadão admirador da arte que ele produzia em campo. Descanse em paz. 

🎥: @ricardostuckert https://t.co/UooztBrGTB"
lula,"O adeus ao rei. Descanse em paz, Pelé.

📸 @ricardostuckert https://t.co/mMmbaFSSqk"
lula,"Dia cheio hoje. Foram 10 reuniões com representantes da Ásia, Europa, África e América Latina. Tínhamos marcado inicialmente 17 encontros. Infelizmente, faltou tempo com tantas boas conversas. Teremos outras oportunidades. O mundo estava com saudade do Brasil. Boa noite."
lula,"Me reuni hoje com a presidenta @XiomaraCastroZ, de Honduras. Agradeci sua presença na posse e conversamos sobre a conjuntura na América Latina e o combate à pobreza na nossa região 🇧🇷🇭🇳

📸: @ricardostuckert https://t.co/vNps6dkvhq"
lula,"Me encontrei com o presidente da Colombia, @petrogustavo. Conversamos sobre a necessidade de unir os países Amazônicos na proteção do meio ambiente e de avançarmos com a transição e integração energética na América do Sul 🇧🇷🇨🇴

📸: @ricardostuckert https://t.co/4jGU6bm1Ie"
lula,"Encontrei-me hoje novamente com meu amigo Marcelo Rebelo de Sousa, presidente de Portugal. Fiquei feliz de poder retribuir a hospitalidade que ele teve comigo quando visitei Lisboa como presidente eleito em novembro 🇧🇷🇵🇹

📸: @ricardostuckert https://t.co/qmZaSUfDxR"
lula,"Conheci o presidente chileno @GabrielBoric e conversamos sobre o imenso potencial de colaboração econômica e desenvolvimento de parcerias internacionais entre Brasil e Chile, para desenvolvimento da nossa região 🇧🇷🇨🇱

📸: @ricardostuckert https://t.co/sAJxsutti9"
lula,"Recebi do vice-presidente China, Wang Qishan, uma carta do presidente Xi Jinping com seus cumprimentos e vontade de ampliarmos a cooperação. A China é nosso maior parceiro comercial e podemos ampliar ainda mais as relações entre nossos países 🇧🇷🇨🇳

📸: @ricardostuckert https://t.co/Z8FAmn4yyW"
lula,"Hoje me encontrei pela primeira vez com o presidente do Equador, @LassoGuillermo. Falamos sobre o desejo de ampliar relações entre nossos países, para o benefício dos nossos povos. 🇧🇷🇪🇨

📸: @ricardostuckert https://t.co/qPjLUuyC3V"
lula,"Recebi meu amigo @alferdez, que me cumprimentou pela posse e eu pude parabenizá-lo pela vitória da Argentina na Copa do Mundo. Retomamos o diálogo e a amizade com nosso maior vizinho, um dos principais parceiros do Brasil no mundo 🇧🇷🇦🇷

📸: @ricardostuckert https://t.co/3HtKKiDihD"
lula,"Conversei com o presidente da Guiné Bissau, @USEmbalo, importante país africano e também de língua portuguesa. Manifestei que o Brasil irá voltar a ter a África como uma prioridade nas suas relações com o mundo. 🇧🇷🇬🇼

📸: @ricardostuckert https://t.co/FsG8ZVohYq"
lula,"Com o amigo @LuchoXBolivia, presidente da Bolívia. Conversamos sobre como nossos países podem colaborar em políticas sociais, energia e fornecimento de fertilizantes 🇧🇷🇧🇴

📸: @ricardostuckert https://t.co/m6WdJ0qvrG"
lula,"Recebi agora os cumprimentos do Rei Felipe VI, da Espanha, que veio ao Brasil acompanhar a nossa posse. Conversamos sobre as relações Brasil e Espanha, a Europa e América Latina 🇧🇷🇪🇸

📸: @ricardostuckert https://t.co/uxEaRjhUEE"
lula,🇧🇷 no @el_pais e @lemondefr https://t.co/Tn7wmuTN8v
lula,🇧🇷 no @nytimes https://t.co/AfkScoKEIh
lula,"Já estamos trabalhando pela reconstrução do Brasil. Acompanhe nosso ministério no twitter. https://t.co/GujNSPVSDH 

📸: @ricardostuckert https://t.co/X9oIlq8OF3"
lula,"Agenda do Presidente Lula segunda-feira, 2 de janeiro. #EquipeLula https://t.co/7yONrPArIP"
lula,Bom dia. Primeira segunda-feira na Presidência. Terei hoje 17 reuniões com delegações estrangeiras que vieram para a posse. Vamos trabalhar para o Brasil ter o papel que merece no mundo. Uma boa semana para todos.
lula,Posse de Lula na Presidência doBrasil https://t.co/7NtHL0eaVC
lula,"Dia 1 ❤️

🎥: @ricardostuckert https://t.co/YKQQGjQhUn"
lula,Eu só posso retribuir o sacrifício de vocês com o meu sacrifício. Vou trabalhar muito para fazer desse país um país justo.
lula,"Eu tenho 4 anos que vocês me deram, para trabalhar o dobro que eu trabalhei. E nada vai impedir minha missão: cuidar do povo brasileiro, para ele ter o que comer, um salário digno. Por isso darei minha própria vida para o povo ter o que merece."
lula,"Eu queria, em nome da @JanjaLula, do @geraldoalckmin, da @lualckmin_, agradecer os artistas que vieram ao Festival do Futuro de graça. Agradecer cada um que trabalhou nisso."
lula,"#NovaFotoDePerfil

📸: @ricardostuckert https://t.co/khGVUckO1O"
lula,"Flávio Pereira, 50 anos, nascido em 7 de maio de 1972, natural de Pinhalão, no Paraná. É artesão, filho de Iraci Rosa Pereira e José Paulo Pereira. Esteve na vigília Lula Livre nós 580 dias ajudando nas atividades do cotidiano. #EquipeLula https://t.co/FdI0vCgM6w"
lula,"Ivan Baron, jovem potiguar que aos 3 anos de idade teve meningite viral, doença que causou sua Paralisia Cerebral, que apesar, do nome, nunca lhe paralisou. Referência na luta Anticapacitista e considerado um dos embaixadores da inclusão em uma sociedade excludente. #EquipeLula https://t.co/PyU8SJKi3c"
lula,"Jucimara Fausto dos Santos, cozinheira nascida em Palotina. Dedicou sua vida a cozinha e foi num concurso de culinária na Vigília Lula Livre que Jucimara foi chamada pra fazer pão. Hoje cozinha para na Associação dos Funcionários da Universidade Estadual do Maringá. #EquipeLula https://t.co/MsoyIRbU3C"
lula,"Murilo de Quadros Jesus, 28 anos, filho de Margarida Cristina de Quadros e Júlio César de Jesus. É professor, formado em Letras Português e Inglês (UTFPR) e mora em Curitiba. #EquipeLula https://t.co/azaqDlVeHC"
lula,"Weslley Viesba Rodrigues Rocha, 36 anos, metalúrgico do ABC desde os 18 anos. Casado e pai de dois meninos, Cauã, 18 anos, e Apolo, 2 meses. Formou-se em Educação Física com o auxílio do Fies. Também é DJ no grupo de RAP Falange. #EquipeLula https://t.co/VX31VwvyK9"
